initial_museum_id,initial_museum_name,initial_museum_size,initial_museum_governance,initial_museum_accreditation,initial_museum_subject,initial_museum_town,initial_museum_region,initial_museum_postcode,super_event_id,super_event_date,super_event_reasons,event_id,event_stage_in_path,event_type,event_core_type,event_type_uncertainty,event_is_end_of_existence,event_is_change_of_ownership,event_is_change_of_custody,event_date,event_date_from,event_date_to,previous_event_id,sender_id,sender_name,sender_mm_id,sender_type,sender_core_type,sender_sector,recipient_id,recipient_name,recipient_mm_id,recipient_quantity,recipient_type,recipient_core_type,recipient_sector,recipient_size,recipient_governance,recipient_accreditation,recipient_subject,recipient_town,recipient_region,recipient_postcode,object_id,parent_object_id,object_size,object_quantity,object_status,object_types,object_description
mm.wiki.293,Norfolks Golden Fleece Heritage Museum,medium,unknown governance,unaccredited,rural industry: textiles,Worstead,East of England,NR28 9LR,cm111,2011,building - unsuitable; building - condition of building - deterioration,event603,1,transferred,transferred,certain,False,True,True,2011/2016?,,,event601,golden-fleece-barn,Worstead Barn,,storage facility,storage,private,weavers-guild,Weavers Guild,,1,craft guild,other organisation,private,,,,,Dilham,East of England,NR28 9PT,cm111golden-fleece-kept,cm111golden-fleece-all,some,,collection,['miscellaneous'],
mm.domus.SW108,Castle Combe Museum,small,not-for-profit,unaccredited,local histories,Chippenham,South West,SN14 7HS,cm112,2012,loss of premises,event605,0,stored-temporary,stored,certain,False,False,True,2012,,,,museummm.domus.SW108,Castle Combe Museum,mm.domus.SW108,museum,museum,third,wiltshire-museums-service,Wiltshire Museums Service,,1,museum service,museum service,public,,,,,Devizes,South West,SN10 1NS,cm112castle-combe-all,,all,,collection,['miscellaneous'],
mm.domus.SW108,Castle Combe Museum,small,not-for-profit,unaccredited,local histories,Chippenham,South West,SN14 7HS,cm112,2012,loss of premises,event606,1,transferred,transferred,certain,False,True,True,,,,event605,wiltshire-museums-service,Wiltshire Museums Service,,museum service,museum service,public,chippenham-museum,Chippenham Museum And Heritage Centre,mm.ace.516,1,museum,museum,public,medium,local authority,accredited,local histories,Chippenham,South West,SN15 3HF,cm112castle-combe-all,,all,,collection,['miscellaneous'],
mm.domus.EM054,Millgate Museum,medium,local authority,accredited,local histories,Newark,East Midlands,NG24 4TS,cm113,2012,strategic closure - replacement museum,event608,0,transferred,transferred,certain,False,True,True,,,,,museummm.domus.EM054,Millgate Museum,mm.domus.EM054,museum,museum,public,civil-war-museum,National Civil War Centre - Newark Museum,mm.aim.0678,1,museum,museum,public,medium,local authority,accredited,war & conflict: event or site,Newark,East Midlands,NG24 1JY,cm113millgate-museum-all,,all,,collection,['miscellaneous'],
mm.domus.EM054,Millgate Museum,medium,local authority,accredited,local histories,Newark,East Midlands,NG24 4TS,cm113,2012,strategic closure - replacement museum,event609,1,displayed,displayed,certain,False,False,False,,,,event608,civil-war-museum,National Civil War Centre - Newark Museum,mm.aim.0678,museum,museum,public,,,,,,,,,,,,,,,cm113millgate-museum-all,,all,,collection,['miscellaneous'],
mm.wiki.047,Wayside Folk Museum,small,private,unaccredited,local histories,Zennor,South West,TR26 3DA,cm114,2015,life events - retirement - retirement of owner,event611,0,transferred,transferred,certain,False,True,True,2015,,,,museummm.wiki.047,Wayside Folk Museum,mm.wiki.047,museum,museum,private,nmm-falmouth,National Maritime Museum Cornwall,mm.ace.1168,1,museum,museum,third,large,not-for-profit,accredited,sea & seafaring: mixed,Falmouth,South West,TR11 3QY,cm114wayside-maritime,,some,,collection,['miscellaneous'],Cornish maritime history items
mm.wiki.047,Wayside Folk Museum,small,private,unaccredited,local histories,Zennor,South West,TR26 3DA,cm114,2015,life events - retirement - retirement of owner,event612,0,transferred,transferred,certain,False,True,True,2015,,,,museummm.wiki.047,Wayside Folk Museum,mm.wiki.047,museum,museum,private,merl,Museum Of English Rural Life,mm.ace.569,1,museum,museum,university,medium,university,accredited,rural industry: rural life,Reading,South East,RG1 5EX,cm114wayside-wagons,,few,,collection,"['wagon', 'miscellaneous']",Larger items
mm.wiki.047,Wayside Folk Museum,small,private,unaccredited,local histories,Zennor,South West,TR26 3DA,cm114,2015,life events - retirement - retirement of owner,event613,0,transferred,transferred,?,False,True,True,2015,,,,museummm.wiki.047,Wayside Folk Museum,mm.wiki.047,museum,museum,private,helston-museum,Helston Museum,mm.domus.SW172,1,museum,museum,public,medium,local authority,accredited,local histories,Helston,South West,TR13 8TH,cm114wayside-helston,,some,,collection,['miscellaneous'],
mm.wiki.047,Wayside Folk Museum,small,private,unaccredited,local histories,Zennor,South West,TR26 3DA,cm114,2015,life events - retirement - retirement of owner,event614,0,transferred,transferred,certain,False,True,True,2015,,,,museummm.wiki.047,Wayside Folk Museum,mm.wiki.047,museum,museum,private,cornish-museums,Museum recipients of Wayside collections,,many,museum,museum,unknown,,,,,,South West,,cm114wayside-other,,some,,collection,['miscellaneous'],
mm.domus.SE489,Kent Fire Brigade Museum,small,local authority,unaccredited,services: fire,Maidstone,South East,ME15 6XB,cm115,2011,financial - funding cut - local authority funding cut,event616,0,stored-temporary,stored,certain,False,False,True,2011,,,,museummm.domus.SE489,Kent Fire Brigade Museum,mm.domus.SE489,museum,museum,public,chatham-fire-station,Chatham Fire Station,,1,storage facility,storage,public,,,,,,,,cm115kfbm-collection,,all,,collection,['miscellaneous'],
mm.domus.SE489,Kent Fire Brigade Museum,small,local authority,unaccredited,services: fire,Maidstone,South East,ME15 6XB,cm115,2011,financial - funding cut - local authority funding cut,event617,1,transferred,transferred,certain,False,True,True,2011,,,event616,chatham-fire-station,Chatham Fire Station,,storage facility,storage,public,kent-firefighting,Kent Firefighting Museum,mm.aim.0503,1,museum,museum,third,small,not-for-profit,unaccredited,services: fire,Sevenoaks,South East,TN15 7EL,cm115kfbm-collection,,all,,collection,['miscellaneous'],
mm.domus.NW122,Lewis Textile Museum,small,local authority,unaccredited,industry & manufacture: textiles,Blackburn,North West,BB1 7JN,cm116,2006,financial - funding cut - local authority funding cut,event619,0,transferred,transferred,certain,False,True,True,2006,,,,museummm.domus.NW122,Lewis Textile Museum,mm.domus.NW122,museum,museum,public,blackburn-museum,Blackburn Museum And Art Gallery,mm.domus.NW121,1,museum,museum,public,medium,local authority,accredited,mixed: encyclopaedic,Blackburn,North West,BB1 7AJ,cm116lewis-textile-collection,,all,,collection,"['miscellaneous', 'loom', 'textile machine']",
mm.domus.NW122,Lewis Textile Museum,small,local authority,unaccredited,industry & manufacture: textiles,Blackburn,North West,BB1 7JN,cm116,2006,financial - funding cut - local authority funding cut,event620,1,stored,stored,certain,False,False,False,2006,,,event619,blackburn-museum,Blackburn Museum And Art Gallery,mm.domus.NW121,museum,museum,public,,,,,,,,,,,,,,,cm116lewis-textile-collection,,all,,collection,"['miscellaneous', 'loom', 'textile machine']",
mm.domus.NW122,Lewis Textile Museum,small,local authority,unaccredited,industry & manufacture: textiles,Blackburn,North West,BB1 7JN,cm116,2006,financial - funding cut - local authority funding cut,event621,2,displayed,displayed,certain,False,False,False,2007,,,event620,blackburn-museum,Blackburn Museum And Art Gallery,mm.domus.NW121,museum,museum,public,,,,,,,,,,,,,,,cm116lewis-textile-machines,cm116lewis-textile-collection,some,,collection,"['loom', 'textile machine']",
mm.domus.NE007,Billingham Art Gallery,medium,local authority,unaccredited,arts: fine & decorative arts,Billingham,North East,TS23 2LW,cm118,2008,low visitor numbers,event623,0,left-in-situ,left-in-situ,certain,False,False,False,,2008,2011,,museummm.domus.NE007,Billingham Art Gallery,mm.domus.NE007,museum,museum,public,,,,,,,,,,,,,,,cm118billingham-art-collection,,all,,collection,['work of art'],
mm.domus.NE007,Billingham Art Gallery,medium,local authority,unaccredited,arts: fine & decorative arts,Billingham,North East,TS23 2LW,cm118,2008,low visitor numbers,event624,1,transferred,transferred,certain,False,True,True,2011,,,event623,museummm.domus.NE007,Billingham Art Gallery,mm.domus.NE007,museum,museum,public,preston-park-museum,Preston Park Museum And Grounds,mm.domus.NE008,1,museum,museum,public,large,local authority,accredited,mixed: other,Stockton-on-Tees,North East,TS18 3RH,cm118billingham-art-collection,,all,,collection,['work of art'],
mm.domus.NE007,Billingham Art Gallery,medium,local authority,unaccredited,arts: fine & decorative arts,Billingham,North East,TS23 2LW,cm118,2008,low visitor numbers,event625,2,stored-onsite,stored,certain,False,False,False,2011,,,event624,preston-park-museum,Preston Park Museum And Grounds,mm.domus.NE008,museum,museum,public,,,,,,,,,,,,,,,cm118billingham-art-collection,,all,,collection,['work of art'],
mm.misc.214,Setantii,medium,local authority,unaccredited,local histories,Ashton under Lyne,North West,OL6 6DL,cm119,2012,financial - funding cut - local authority funding cut,event627,0,transferred,transferred,certain,False,True,True,2012,,,,museummm.misc.214,Setantii,mm.misc.214,museum,museum,public,portland-basin-museum,Portland Basin Museum,mm.domus.NW004,1,museum,museum,public,large,local authority,accredited,local histories,Ashton-under-Lyne,North West,OL7 0QA,cm119setantii-roman,,some,,collection,['antiquities'],Roman items
mm.misc.214,Setantii,medium,local authority,unaccredited,local histories,Ashton under Lyne,North West,OL6 6DL,cm119,2012,financial - funding cut - local authority funding cut,event628,1,displayed,displayed,certain,False,False,False,2012,,,event627,portland-basin-museum,Portland Basin Museum,mm.domus.NW004,museum,museum,public,,,,,,,,,,,,,,,cm119setantii-roman,,some,,collection,['antiquities'],Roman items
mm.misc.214,Setantii,medium,local authority,unaccredited,local histories,Ashton under Lyne,North West,OL6 6DL,cm119,2012,financial - funding cut - local authority funding cut,event629,0,transferred,transferred,certain,False,True,True,2012,,,,museummm.misc.214,Setantii,mm.misc.214,museum,museum,public,portland-basin-museum,Portland Basin Museum,mm.domus.NW004,1,museum,museum,public,large,local authority,accredited,local histories,Ashton-under-Lyne,North West,OL7 0QA,cm119setantii-misc,,some,,collection,['miscellaneous'],
mm.misc.214,Setantii,medium,local authority,unaccredited,local histories,Ashton under Lyne,North West,OL6 6DL,cm119,2012,financial - funding cut - local authority funding cut,event630,1,displayed,displayed,certain,False,False,False,2012,,,event629,portland-basin-museum,Portland Basin Museum,mm.domus.NW004,museum,museum,public,,,,,,,,,,,,,,,cm119setantii-misc,,some,,collection,['miscellaneous'],
mm.misc.214,Setantii,medium,local authority,unaccredited,local histories,Ashton under Lyne,North West,OL6 6DL,cm119,2012,financial - funding cut - local authority funding cut,event631,0,transferred,transferred,certain,False,True,True,2012,,,,museummm.misc.214,Setantii,mm.misc.214,museum,museum,public,setantii-local-firm,Unnamed local company,,1,company,company,private,,,,,,,,cm119setantii-mannequin,,few,,museum-stuff,['mannequin'],
mm.misc.214,Setantii,medium,local authority,unaccredited,local histories,Ashton under Lyne,North West,OL6 6DL,cm119,2012,financial - funding cut - local authority funding cut,event632,0,stored-offsite,stored,certain,False,False,True,2012,,,,museummm.misc.214,Setantii,mm.misc.214,museum,museum,public,tameside-store,Tameside museum store,,1,storage facility,storage,public,,,,,Ashton-under-Lyne,,,cm119setantii-anderson,,few,1,collection,"['Anderson shelter', 'miscellaneous']",
mm.misc.214,Setantii,medium,local authority,unaccredited,local histories,Ashton under Lyne,North West,OL6 6DL,cm119,2012,financial - funding cut - local authority funding cut,event633,0,thrown-away,damaged/destroyed,certain,True,False,False,2012,,,,museummm.misc.214,Setantii,mm.misc.214,museum,museum,public,unknown_end of existence_633,unknown end of existence 633,,1,end of existence,end of existence,unknown,,,,,,,,cm119setantii-panels,,few,,museum-stuff,['information board'],
mm.domus.SC026,Brander Museum,small,local authority,accredited,mixed: encyclopaedic,Huntly,Scotland,AB54 8AE,cm120,2011,staff - insufficient staff - museum service stretched,event635,0,transferred,transferred,certain,False,True,True,2011,,,,brander-museum,Brander Museum,mm.domus.SC026,museum,museum,public,aberdeenshire-museums,Aberdeenshire Museums Service,,1,museum service,museum service,public,,,,,,,,cm120brander-stored,,half,,collection,['miscellaneous'],
mm.domus.SC026,Brander Museum,small,local authority,accredited,mixed: encyclopaedic,Huntly,Scotland,AB54 8AE,cm120,2011,staff - insufficient staff - museum service stretched,event636,1,stored-offsite,stored,certain,False,False,True,,,,event635,aberdeenshire-museums,Aberdeenshire Museums Service,,museum service,museum service,public,aberdeenshire-storage,Aberdeenshire museum storage,,1,museum service,museum service,public,,,,,Mintlaw,,,cm120brander-stored,,half,,collection,['miscellaneous'],
mm.domus.SC026,Brander Museum,small,local authority,accredited,mixed: encyclopaedic,Huntly,Scotland,AB54 8AE,cm120,2011,staff - insufficient staff - museum service stretched,event637,0,left-in-situ,left-in-situ,certain,False,False,False,2011,,,,brander-museum,Brander Museum,mm.domus.SC026,museum,museum,public,,,,,,,,,,,,,,,cm120brander-mothballed,,half,,collection,"['miscellaneous', 'mayoral robes', 'spinning wheel', '']",
mm.domus.SC026,Brander Museum,small,local authority,accredited,mixed: encyclopaedic,Huntly,Scotland,AB54 8AE,cm120,2011,staff - insufficient staff - museum service stretched,event638,1,transferred,transferred,certain,False,True,True,2023,,,event637,brander-museum,Brander Museum,mm.domus.SC026,museum,museum,public,aberdeenshire-museums,Aberdeenshire Museums Service,,1,museum service,museum service,public,,,,,,,,cm120brander-mothballed,,half,,collection,"['miscellaneous', 'mayoral robes', 'spinning wheel', '']",
mm.domus.SC026,Brander Museum,small,local authority,accredited,mixed: encyclopaedic,Huntly,Scotland,AB54 8AE,cm120,2011,staff - insufficient staff - museum service stretched,event639,0,stored-offsite,stored,certain,False,False,True,,,,,brander-museum,Brander Museum,mm.domus.SC026,museum,museum,public,aberdeenshire-storage,Aberdeenshire museum storage,,1,museum service,museum service,public,,,,,Mintlaw,,,cm120aberdeenshire-museumservice,,some,,collection,[''],
mm.wiki.499,Peterhead Maritime Heritage Centre,small,local authority,unaccredited,sea & seafaring: mixed,Peterhead,Scotland,AB42 2UP,cm121,2010,low visitor numbers; loss of premises - change of use,event641,0,transferred,transferred,certain,False,True,True,2010,,,,museummm.wiki.499,Peterhead Maritime Heritage Centre,mm.wiki.499,museum,museum,public,aberdeenshire-museums,Aberdeenshire Museums Service,,1,museum service,museum service,public,,,,,,,,cm121pmhc-all,,all,,museum-stuff,"['maritime', 'lanterns, nets, ropes']",
mm.wiki.499,Peterhead Maritime Heritage Centre,small,local authority,unaccredited,sea & seafaring: mixed,Peterhead,Scotland,AB42 2UP,cm121,2010,low visitor numbers; loss of premises - change of use,event642,0,stored-offsite,stored,certain,False,False,True,2010,,,,museummm.wiki.499,Peterhead Maritime Heritage Centre,mm.wiki.499,museum,museum,public,aberdeenshire-storage,Aberdeenshire museum storage,,1,museum service,museum service,public,,,,,Mintlaw,,,cm121pmhc-all],,some,,museum-stuff,['fishing net'],
mm.domus.WA013,Bersham Heritage Centre,medium,local authority,unaccredited,industry & manufacture: industrial life,Wrexham,Wales,LL14 4HT,cm122,2014,financial - funding cut - local authority funding cut,event644,0,left-in-situ,left-in-situ,certain,False,False,False,2014,,,,museummm.domus.WA013,Bersham Heritage Centre,mm.domus.WA013,museum,museum,public,,,,,,,,,,,,,,,cm122bershamhc-all,,all,,collection,"['smithy', 'physical tool', 'mining equipment', 'miscellaneous']",
mm.domus.WA013,Bersham Heritage Centre,medium,local authority,unaccredited,industry & manufacture: industrial life,Wrexham,Wales,LL14 4HT,cm122,2014,financial - funding cut - local authority funding cut,event645,1,transferred,transferred,certain,False,True,True,2014/..,,,event644,museummm.domus.WA013,Bersham Heritage Centre,mm.domus.WA013,museum,museum,public,wrexham-museum,Wrexham County Borough Museum,mm.domus.WA042,1,museum,museum,public,medium,local authority,accredited,local histories,Wrexham,Wales,LL11 1RB,cm122bersham-displayed,cm122bershamhc-all,some,,collection,"['physical tool', 'mining equipment', 'miscellaneous']",
